Borough,Primary Property Type - Self Selected,Year Built,Number of Buildings - Self-reported,Occupancy,Metered Areas (Energy),Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Weather Normalized Source EUI (kBtu/ft²),Weather Normalized Site Natural Gas Use (therms),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),score,TaxBlock,TaxLotNum
4.0,1.0,1932.0,1.0,100.0,1.0,95.3,4.3,0.8,130.8,53806.3,287063.8,360.7,66714.0,-1.0,189.0,19.0
4.0,1.0,2006.0,1.0,100.0,1.0,82.8,12.3,0.4,174.5,21865.1,657006.8,316.6,53500.0,-1.0,192.0,7501.0
4.0,1.0,1931.0,1.0,100.0,1.0,85.8,3.0,0.1,108.3,3480.8,176079.8,358.3,59626.0,-1.0,195.0,44.0
4.0,1.0,1937.0,1.0,100.0,1.0,102.3,3.3,0.9,130.7,57881.6,207459.6,343.3,63492.0,-1.0,196.0,22.0
4.0,2.0,1915.0,1.0,90.0,1.0,79.7,16.7,0.1,202.2,25702.4,7434136.5,2994.3,444606.0,-1.0,214.0,210.0
4.0,2.0,1921.0,1.0,100.0,1.0,25.2,7.4,0.5,79.2,44947.2,760338.9,249.0,102900.0,-1.0,214.0,243.0
4.0,1.0,1970.0,1.0,100.0,1.0,60.4,3.6,0.5,88.8,39697.6,292829.9,292.7,82301.0,-1.0,232.0,18.0
4.0,2.0,1914.0,1.0,100.0,1.0,106.3,21.9,0.3,267.9,71066.1,4949182.6,1905.5,225800.0,-1.0,239.0,49.0
4.0,1.0,2015.0,2.0,0.0,1.0,31.8,6.2,0.1,77.5,43905.7,2523397.1,1032.2,408210.0,-1.0,267.0,9.0
4.0,1.0,2006.0,1.0,100.0,1.0,74.5,7.9,0.5,134.4,28268.3,468776.0,284.7,59450.0,-1.0,267.0,7501.0
4.0,7.0,1955.0,1.0,100.0,1.0,30.3,3.7,0.0,57.6,346.9,252897.5,168.3,68150.0,-1.0,285.0,1.0
4.0,7.0,1954.0,1.0,100.0,1.0,46.0,2.9,0.4,68.9,41021.1,328210.8,288.6,113626.0,-1.0,290.0,25.0
4.0,1.0,1930.0,1.0,100.0,1.0,133.2,7.1,0.3,186.8,17707.1,500278.6,671.1,70800.0,-1.0,342.0,18.0
4.0,1.0,1929.0,1.0,100.0,1.0,81.5,2.8,0.7,105.7,62014.6,244383.4,384.0,86368.0,-1.0,343.0,24.0
4.0,2.0,1913.0,1.0,100.0,1.0,44.5,5.6,0.3,86.5,20223.7,441149.4,234.4,79200.0,-1.0,410.0,38.0
4.0,1.0,2014.0,1.0,100.0,1.0,64.4,6.8,0.4,116.2,65668.9,1090369.6,660.7,159821.0,-1.0,413.0,7501.0
4.0,1.0,2007.0,1.0,100.0,1.0,112.9,13.4,0.7,213.8,59206.0,1175938.3,680.9,88000.0,-1.0,414.0,41.0
4.0,1.0,2007.0,1.0,100.0,1.0,103.4,8.3,0.8,167.7,39914.7,440482.2,332.7,53133.0,-1.0,414.0,7501.0
4.0,2.0,1950.0,1.0,100.0,1.0,94.1,20.5,0.5,244.3,44947.2,1118914.1,458.8,54500.0,-1.0,415.0,4.0
4.0,1.0,2007.0,1.0,100.0,1.0,105.5,10.0,0.7,182.4,93207.6,1315201.1,878.3,130898.0,-1.0,415.0,7502.0
4.0,1.0,1928.0,1.0,85.0,1.0,45.0,8.5,0.2,107.7,15437.6,819032.9,332.6,96484.0,-1.0,418.0,14.0
4.0,1.0,1920.0,1.0,100.0,1.0,7.6,2.2,0.5,23.9,44947.2,892200.2,262.2,400000.0,-1.0,425.0,5.0
4.0,2.0,2005.0,1.0,100.0,1.0,85.8,18.2,0.2,219.8,65321.2,5006445.8,1911.6,275252.0,-1.0,435.0,1.0
4.0,2.0,2010.0,1.0,100.0,1.0,107.2,20.5,0.4,259.0,40390.5,2236724.3,917.6,108880.0,-1.0,443.0,14.0
4.0,1.0,2011.0,1.0,90.0,1.0,85.9,9.5,0.5,157.9,33771.9,599291.8,363.4,63120.0,-1.0,502.0,41.0
4.0,1.0,2014.0,1.0,80.0,1.0,47.2,8.9,0.2,113.2,14146.1,748515.6,304.7,84000.0,-1.0,506.0,29.0
4.0,1.0,1958.0,7.0,100.0,1.0,67.2,5.1,0.7,70.5,298187.8,509022.1,1433.2,444000.0,-1.0,528.0,50.0
4.0,1.0,1992.0,1.0,100.0,1.0,63.4,4.7,0.5,99.9,36769.3,360745.9,296.1,77372.0,-1.0,530.0,7.0
4.0,1.0,1956.0,1.0,100.0,1.0,83.4,4.2,0.7,117.8,48878.3,300875.7,330.3,70944.0,-1.0,578.0,13.0
4.0,1.0,1960.0,1.0,100.0,1.0,108.8,4.6,0.9,146.8,89505.3,437305.2,592.4,95940.0,-1.0,579.0,18.0
4.0,1.0,1940.0,1.0,100.0,1.0,88.4,3.3,0.8,116.1,72611.3,306373.2,449.6,93964.0,-1.0,579.0,82.0
4.0,1.0,1929.0,1.0,100.0,1.0,105.8,5.5,0.9,150.2,63675.8,400608.5,444.1,73080.0,-1.0,585.0,35.0
4.0,1.0,1929.0,1.0,95.0,1.0,99.2,6.0,0.5,145.7,23900.0,301527.8,340.3,50232.0,-1.0,606.0,29.0
4.0,1.0,1931.0,1.0,100.0,1.0,102.5,4.8,0.9,141.9,54012.2,302467.7,362.7,62790.0,-1.0,607.0,18.0
4.0,1.0,2010.0,1.0,100.0,1.0,59.1,11.2,0.2,142.1,18343.8,986293.2,399.4,87932.0,-1.0,613.0,7501.0
4.0,1.0,1964.0,1.0,100.0,1.0,96.4,2.8,0.1,118.1,3774.5,194701.7,477.5,68770.0,-1.0,619.0,6.0
4.0,1.0,1930.0,1.0,100.0,1.0,77.8,3.4,0.0,103.1,1596.3,239647.2,401.6,71166.0,-1.0,627.0,30.0
4.0,1.0,1928.0,1.0,100.0,1.0,87.0,3.6,0.0,114.1,2290.9,218814.1,381.7,61016.0,-1.0,628.0,12.0
4.0,1.0,1934.0,1.0,100.0,1.0,91.5,3.2,0.8,118.7,56859.2,224335.6,350.6,70527.0,-1.0,628.0,27.0
4.0,2.0,1914.0,1.0,100.0,1.0,78.0,15.1,0.3,189.6,15253.0,873964.3,362.7,57820.0,-1.0,636.0,1.0
4.0,1.0,1928.0,1.0,100.0,1.0,82.4,5.1,0.5,127.9,44947.2,509022.1,80.8,72500.0,-1.0,638.0,31.0
4.0,2.0,1930.0,1.0,100.0,1.0,116.3,23.1,0.4,286.9,24695.5,1522617.2,611.1,65904.0,-1.0,640.0,4.0
4.0,1.0,2006.0,1.0,100.0,1.0,6.7,1.9,0.0,20.5,782.6,602402.5,199.9,319174.0,-1.0,769.0,7501.0
4.0,5.0,1962.0,1.0,95.0,1.0,64.8,2.2,0.6,83.7,156403.7,601008.8,932.6,273124.0,-1.0,858.0,5.0
4.0,1.0,2008.0,1.0,100.0,1.0,29.4,2.2,0.2,46.9,27736.7,285187.5,229.1,127338.0,-1.0,885.0,1.0
4.0,1.0,1920.0,2.0,100.0,1.0,72.9,9.4,0.4,143.5,92517.2,2124445.2,1139.9,226285.0,-1.0,890.0,1.0
4.0,1.0,1939.0,3.0,100.0,1.0,71.4,1.5,0.7,85.7,84263.4,190877.8,469.5,127050.0,-1.0,973.0,7501.0
4.0,1.0,1939.0,2.0,100.0,1.0,71.4,0.9,0.7,81.6,84876.6,115377.3,444.9,124374.0,-1.0,1008.0,7501.0
4.0,7.0,1997.0,1.0,100.0,1.0,26.3,7.7,0.5,82.5,44947.2,630848.4,201.7,81966.0,-1.0,1016.0,551.0
4.0,7.0,1965.0,1.0,100.0,1.0,178.5,10.0,1.4,258.6,78904.4,545639.9,547.2,54634.0,-1.0,1016.0,565.0
4.0,7.0,1959.0,1.0,100.0,1.0,59.2,7.6,0.3,116.7,33086.2,764799.9,398.1,100000.0,-1.0,1018.0,20.0
4.0,2.0,1947.0,1.0,100.0,1.0,4.8,1.4,0.5,15.1,44947.2,688559.9,218.0,490000.0,-1.0,1027.0,50.0
4.0,1.0,1996.0,1.0,100.0,1.0,69.1,4.9,0.5,107.4,35173.2,327625.0,274.7,67072.0,-1.0,1055.0,38.0
4.0,7.0,1955.0,1.0,100.0,1.0,62.4,3.5,0.5,90.6,59695.8,414900.0,397.1,118312.0,-1.0,1078.0,1.0
4.0,1.0,1935.0,1.0,100.0,1.0,115.4,5.7,0.9,161.9,577542.9,3574392.3,4191.4,624000.0,-1.0,1111.0,1.0
4.0,7.0,1975.0,1.0,100.0,1.0,22.6,2.0,0.2,38.3,45743.3,593081.4,396.2,291454.0,-1.0,1113.0,7501.0
4.0,4.0,1959.0,1.0,90.0,1.0,122.8,34.8,0.0,376.8,4519.1,4202389.3,1376.3,120900.0,-1.0,1124.0,1.0
4.0,1.0,1965.0,1.0,100.0,1.0,80.1,3.8,0.7,111.4,45445.0,259893.2,326.3,67810.0,-1.0,1165.0,17.0
4.0,1.0,1965.0,1.0,100.0,1.0,83.2,3.9,0.7,115.1,47385.3,264363.0,320.0,67810.0,-1.0,1165.0,27.0
4.0,1.0,1962.0,1.0,100.0,1.0,111.0,4.3,0.1,144.1,20317.0,646823.5,1164.4,149414.0,-1.0,1188.0,55.0
4.0,1.0,1924.0,4.0,100.0,1.0,101.1,3.8,0.9,133.3,143108.5,617926.6,910.8,162450.0,-1.0,1204.0,1.0
4.0,1.0,1940.0,1.0,100.0,1.0,110.7,3.8,0.4,140.7,39788.0,402673.7,790.0,107000.0,-1.0,1230.0,45.0
4.0,1.0,1972.0,1.0,100.0,1.0,82.4,5.1,0.5,127.9,44947.2,509022.1,1703.0,229077.0,-1.0,1238.0,40.0
4.0,1.0,1951.0,1.0,100.0,1.0,82.4,5.1,0.5,127.9,44947.2,509022.1,695.5,190666.0,-1.0,1249.0,18.0
4.0,1.0,1937.0,1.0,100.0,1.0,102.9,3.7,0.9,134.5,93393.5,403672.7,616.7,107952.0,-1.0,1249.0,33.0
4.0,1.0,1950.0,1.0,100.0,1.0,90.1,3.9,0.7,122.4,64238.1,357249.8,469.9,90950.0,-1.0,1251.0,30.0
4.0,1.0,1951.0,5.0,100.0,1.0,14.5,4.0,0.0,44.0,1457.0,788342.8,264.7,195615.0,-1.0,1254.0,12.0
4.0,1.0,1963.0,1.0,100.0,1.0,92.3,7.3,0.7,148.6,40512.5,435135.0,340.9,60000.0,-1.0,1256.0,35.0
4.0,1.0,1937.0,1.0,100.0,1.0,102.5,3.1,0.9,129.5,63926.4,212962.8,380.1,69445.0,-1.0,1260.0,16.0
4.0,1.0,1950.0,1.0,100.0,1.0,96.2,4.2,0.8,130.8,78618.4,401847.5,513.6,96000.0,-1.0,1263.0,1.0
4.0,1.0,1951.0,1.0,100.0,1.0,82.0,4.1,0.7,115.4,71553.2,452548.4,523.2,109498.0,-1.0,1264.0,47.0
4.0,1.0,1939.0,1.0,100.0,1.0,74.7,2.9,0.6,98.9,46422.1,218909.4,320.1,75833.0,-1.0,1265.0,33.0
4.0,1.0,1939.0,1.0,100.0,1.0,77.1,3.0,0.6,102.0,30798.0,152278.3,225.6,50996.0,-1.0,1266.0,38.0
4.0,1.0,1939.0,1.0,100.0,1.0,56.2,2.6,0.5,77.8,25260.7,141019.5,170.2,53496.0,-1.0,1266.0,7501.0
4.0,1.0,1936.0,1.0,100.0,1.0,77.4,3.1,0.7,103.7,41332.1,194624.1,264.3,61956.0,-1.0,1271.0,14.0
4.0,1.0,1954.0,1.0,100.0,1.0,118.5,5.2,1.0,161.4,148167.6,762543.9,970.7,147000.0,-1.0,1274.0,1.0
4.0,1.0,1937.0,1.0,100.0,1.0,69.5,2.9,0.6,93.5,43078.2,207932.7,279.0,72191.0,-1.0,1277.0,50.0
4.0,1.0,1950.0,1.0,100.0,1.0,72.0,3.4,0.6,99.5,57463.0,319024.9,409.7,94990.0,-1.0,1279.0,1.0
4.0,1.0,1939.0,1.0,100.0,1.0,89.2,3.1,0.8,115.6,70010.0,273892.2,433.6,88938.0,-1.0,1279.0,46.0
4.0,1.0,1929.0,1.0,100.0,1.0,109.9,6.3,0.9,160.6,90389.8,649680.5,652.6,102436.0,-1.0,1280.0,38.0
4.0,1.0,1927.0,1.0,100.0,1.0,68.7,2.6,0.6,90.7,43100.0,188570.5,290.6,72135.0,-1.0,1283.0,48.0
4.0,1.0,1925.0,1.0,100.0,1.0,82.4,5.1,0.5,127.9,44947.2,509022.1,420.1,78712.0,-1.0,1291.0,12.0
4.0,1.0,1928.0,1.0,100.0,1.0,93.3,4.6,0.8,130.7,64430.1,381189.5,440.1,83000.0,-1.0,1291.0,64.0
4.0,1.0,1970.0,1.0,100.0,1.0,58.4,3.7,0.3,86.7,40751.5,565614.9,618.4,154166.0,-1.0,1312.0,10.0
4.0,1.0,1925.0,1.0,95.0,1.0,119.7,3.4,1.0,150.0,57720.6,197286.3,381.4,57291.0,-1.0,1312.0,35.0
4.0,1.0,2013.0,1.0,100.0,1.0,77.5,6.7,0.5,129.3,29373.8,360469.7,262.5,53738.0,-1.0,1321.0,1.0
4.0,1.0,1955.0,1.0,100.0,1.0,62.7,3.2,0.5,88.9,34477.3,216693.7,242.4,66825.0,-1.0,1333.0,86.0
4.0,1.0,1931.0,1.0,100.0,1.0,69.8,3.0,0.6,94.5,56280.8,281200.9,366.1,94384.0,-1.0,1334.0,22.0
4.0,1.0,1962.0,1.0,90.0,1.0,51.5,4.3,0.5,83.0,44947.2,365039.8,327.2,85568.0,-1.0,1336.0,1.0
4.0,1.0,1952.0,1.0,100.0,1.0,82.4,5.2,0.7,127.9,285273.2,2096144.8,2170.7,401868.0,-1.0,1418.0,1.0
4.0,1.0,1937.0,1.0,100.0,1.0,74.3,3.4,0.6,102.5,65366.2,359007.1,437.1,104476.0,-1.0,1447.0,1.0
4.0,1.0,1928.0,1.0,100.0,1.0,110.1,4.1,0.8,144.4,43711.5,219735.0,339.5,53394.0,-1.0,1450.0,39.0
4.0,1.0,1953.0,1.0,100.0,1.0,106.3,3.3,0.9,134.8,80551.7,295608.4,527.3,89999.0,-1.0,1458.0,20.0
4.0,1.0,1953.0,1.0,100.0,1.0,124.5,4.7,1.0,163.8,73677.0,363495.0,560.5,77238.0,-1.0,1460.0,1.0
4.0,1.0,1937.0,1.0,100.0,1.0,95.4,2.5,0.9,117.6,44119.7,124249.5,256.7,50700.0,-1.0,1461.0,1.0
4.0,1.0,1955.0,1.0,100.0,1.0,75.4,3.5,0.6,104.2,61734.0,394668.9,518.2,111368.0,-1.0,1461.0,35.0
4.0,1.0,1927.0,1.0,100.0,1.0,100.7,3.0,0.9,127.2,73971.4,262382.5,474.6,86461.0,-1.0,1462.0,7501.0
4.0,1.0,1927.0,1.0,100.0,1.0,118.8,0.4,1.2,127.2,59829.2,18107.6,298.5,50900.0,-1.0,1469.0,50.0
4.0,1.0,1953.0,1.0,100.0,1.0,82.4,3.7,0.7,127.9,60840.8,312190.0,424.3,83814.0,-1.0,1470.0,24.0
4.0,1.0,1951.0,1.0,100.0,1.0,66.0,3.4,0.5,93.3,69249.2,426818.2,480.8,126931.0,-1.0,1474.0,58.0
4.0,1.0,1924.0,1.0,100.0,1.0,82.4,5.1,0.5,127.9,44947.2,509022.1,625.3,81564.0,-1.0,1476.0,26.0
4.0,1.0,1941.0,1.0,100.0,1.0,87.1,2.8,0.3,109.2,17971.0,185477.6,372.7,66817.0,-1.0,1488.0,42.0
4.0,1.0,1956.0,1.0,100.0,1.0,82.4,4.9,0.1,127.9,14776.3,856766.1,409.8,176480.0,-1.0,1489.0,18.0
4.0,1.0,1939.0,1.0,100.0,1.0,110.8,4.4,0.9,147.4,55562.0,264387.3,377.5,60420.0,-1.0,1504.0,68.0
4.0,1.0,1939.0,1.0,100.0,1.0,100.7,4.6,0.8,138.7,47580.7,275235.7,345.3,59280.0,-1.0,1504.0,74.0
4.0,1.0,1941.0,1.0,100.0,1.0,92.1,3.5,0.8,121.5,50222.0,228714.7,336.4,65400.0,-1.0,1505.0,1.0
4.0,1.0,1940.0,1.0,100.0,1.0,14.0,4.1,0.5,43.9,44947.2,245553.1,79.3,59890.0,-1.0,1505.0,12.0
4.0,1.0,1940.0,1.0,100.0,1.0,197.3,4.8,1.7,241.2,91171.2,255598.9,565.2,53000.0,-1.0,1506.0,47.0
4.0,1.0,1926.0,1.0,100.0,1.0,84.0,3.6,0.7,114.1,71496.9,362798.0,466.7,99876.0,-1.0,1508.0,11.0
4.0,1.0,1928.0,1.0,100.0,1.0,105.2,4.2,0.9,140.6,70881.5,330776.4,461.2,78128.0,-1.0,1509.0,57.0
4.0,1.0,1962.0,1.0,100.0,1.0,115.0,6.5,0.9,167.3,47509.1,345168.0,356.9,52750.0,-1.0,1519.0,28.0
4.0,1.0,1923.0,1.0,100.0,1.0,63.5,0.3,0.3,67.6,27872.0,27566.8,337.3,90000.0,-1.0,1525.0,1.0
4.0,1.0,1940.0,1.0,100.0,1.0,88.2,3.6,0.7,117.8,70472.5,347452.5,485.6,97656.0,-1.0,1525.0,18.0
4.0,1.0,1962.0,1.0,100.0,1.0,82.4,5.1,0.5,127.9,44947.2,381120.1,496.3,74052.0,-1.0,1526.0,16.0
4.0,1.0,1960.0,1.0,100.0,1.0,88.7,3.8,0.8,120.4,104470.9,528024.0,691.9,138039.0,-1.0,1526.0,7501.0
4.0,1.0,1957.0,1.0,100.0,1.0,55.0,2.5,0.5,75.7,83621.5,452319.2,559.1,180000.0,-1.0,1545.0,33.0
4.0,1.0,1950.0,1.0,100.0,1.0,134.2,6.3,1.1,186.0,86186.4,497366.0,603.1,78401.0,-1.0,1547.0,16.0
4.0,1.0,1959.0,1.0,100.0,1.0,98.5,4.5,0.8,135.2,64762.7,362429.5,459.9,81073.0,-1.0,1560.0,29.0
4.0,1.0,1962.0,1.0,100.0,1.0,118.2,6.6,0.9,171.0,55399.9,405408.6,427.3,61318.0,-1.0,1561.0,25.0
4.0,1.0,1939.0,1.0,100.0,1.0,82.4,3.0,0.7,127.9,54798.6,228048.1,342.9,75999.0,-1.0,1565.0,6.0
4.0,1.0,1961.0,1.0,100.0,1.0,82.4,5.1,0.5,127.9,44947.2,509022.1,579.1,77000.0,-1.0,1568.0,40.0
4.0,1.0,1939.0,1.0,100.0,1.0,83.4,3.0,0.5,105.9,44947.2,192968.3,383.2,64812.0,-1.0,1570.0,1.0
4.0,1.0,1963.0,1.0,100.0,1.0,15.6,4.1,0.5,45.7,44947.2,561298.0,198.5,135961.0,-1.0,1581.0,28.0
4.0,6.0,1989.0,1.0,85.0,1.0,62.3,9.7,0.3,134.7,117959.7,3933799.6,1880.9,404861.0,-1.0,1640.0,25.0
4.0,1.0,1973.0,1.0,100.0,1.0,131.1,5.7,1.1,178.4,156552.6,800270.5,1027.3,140220.0,-1.0,1756.0,5.0
4.0,1.0,1937.0,1.0,100.0,1.0,103.9,5.0,0.1,141.7,5210.0,355151.1,533.4,70660.0,-1.0,1759.0,23.0
4.0,1.0,1956.0,1.0,100.0,1.0,80.4,3.5,0.7,109.8,75041.9,389427.8,501.7,109796.0,-1.0,1841.0,1.0
4.0,1.0,1969.0,1.0,100.0,1.0,51.6,5.1,0.5,54.1,88050.0,509022.1,493.6,178486.0,-1.0,1842.0,31.0
4.0,1.0,1964.0,1.0,100.0,1.0,110.6,5.4,0.9,154.4,60908.8,354089.9,415.5,66000.0,-1.0,1855.0,7501.0
4.0,1.0,1964.0,4.0,100.0,1.0,85.1,5.1,0.6,125.3,97188.3,755926.4,760.9,149548.0,-1.0,1907.0,1.0
4.0,1.0,1964.0,1.0,100.0,1.0,127.5,10.7,0.9,210.0,164234.4,2010578.2,1513.2,187985.0,-1.0,1911.0,1.0
4.0,1.0,1961.0,1.0,100.0,1.0,96.5,4.5,0.8,133.4,236114.8,1364933.6,1674.9,302236.0,-1.0,1912.0,7501.0
4.0,1.0,1961.0,1.0,100.0,1.0,87.9,4.1,0.7,121.4,53360.1,310289.6,385.5,75693.0,-1.0,1913.0,7501.0
4.0,1.0,1970.0,1.0,100.0,1.0,76.0,4.3,0.6,110.6,149038.9,1099262.8,1149.6,253772.0,-1.0,1918.0,50.0
4.0,1.0,1965.0,1.0,100.0,1.0,79.2,5.7,0.6,123.8,140334.1,1443889.4,1242.4,252745.0,-1.0,1918.0,65.0
4.0,1.0,1956.0,1.0,100.0,1.0,72.6,4.9,0.6,111.0,141124.0,1229762.6,1117.3,252278.0,-1.0,1918.0,72.0
4.0,1.0,1965.0,1.0,100.0,1.0,87.5,5.3,0.6,129.0,141406.0,1304519.3,1304.8,247000.0,-1.0,1918.0,75.0
4.0,1.0,1965.0,1.0,100.0,1.0,85.8,4.7,0.6,123.3,141406.0,1160162.1,1258.5,245944.0,-1.0,1918.0,80.0
4.0,1.0,1965.0,1.0,100.0,1.0,78.0,5.7,0.5,122.2,135181.9,1405995.5,1196.7,248056.0,-1.0,1918.0,90.0
4.0,1.0,1962.0,1.0,100.0,1.0,74.2,5.4,0.5,116.3,119578.9,1347452.1,1134.8,248056.0,-1.0,1918.0,97.0
4.0,1.0,1964.0,1.0,100.0,1.0,57.5,1.2,0.5,68.7,118083.0,280677.6,771.6,235000.0,-1.0,1918.0,107.0
4.0,1.0,1990.0,1.0,100.0,1.0,80.0,7.2,0.6,135.5,147112.0,1924581.9,1355.9,266136.0,-1.0,1937.0,1.0
4.0,1.0,1962.0,1.0,100.0,1.0,33.5,1.4,0.3,45.0,68578.4,328647.1,437.8,238440.0,-1.0,1946.0,1.0
4.0,1.0,1961.0,1.0,100.0,1.0,65.8,4.9,0.5,103.9,40115.9,399531.0,327.1,81730.0,-1.0,1948.0,1.0
4.0,1.0,1968.0,1.0,100.0,1.0,91.3,6.1,0.7,139.4,119559.2,1032768.6,915.2,169490.0,-1.0,1949.0,106.0
4.0,1.0,1987.0,2.0,100.0,1.0,110.1,8.9,0.8,179.3,100920.0,1131224.6,853.4,126691.0,-1.0,2075.0,7501.0
4.0,1.0,1955.0,1.0,95.0,1.0,94.5,3.9,0.8,127.1,806940.6,3887183.0,5318.6,994121.0,-1.0,2086.0,50.0
4.0,1.0,1950.0,1.0,100.0,1.0,102.9,3.9,0.5,132.0,44947.2,378572.9,703.8,98000.0,-1.0,2090.0,47.0
4.0,1.0,1949.0,2.0,100.0,1.0,105.5,5.2,0.8,147.5,88646.1,615225.6,751.5,117920.0,-1.0,2100.0,15.0
4.0,1.0,1952.0,1.0,100.0,1.0,91.7,2.0,0.8,110.3,444026.4,1175741.5,2843.4,582372.0,-1.0,2111.0,7501.0
4.0,1.0,1947.0,1.0,100.0,1.0,68.9,2.9,0.6,92.6,75844.6,385391.8,524.4,135100.0,-1.0,2112.0,1.0
4.0,1.0,1947.0,1.0,100.0,1.0,74.0,3.2,0.6,100.6,69422.4,369177.5,483.1,114600.0,-1.0,2112.0,30.0
4.0,1.0,1952.0,1.0,100.0,1.0,87.5,4.1,0.7,121.1,100684.6,561428.4,669.3,137000.0,-1.0,2114.0,34.0
4.0,1.0,1946.0,1.0,95.0,1.0,98.2,2.1,0.9,117.7,127054.2,291746.0,732.3,142260.0,-1.0,2115.0,1.0
4.0,1.0,1949.0,1.0,95.0,1.0,95.7,3.4,0.8,124.2,53785.9,238471.0,371.6,70500.0,-1.0,2116.0,6.0
4.0,2.0,1951.0,1.0,100.0,1.0,80.9,3.4,0.7,109.3,61828.0,319439.7,431.2,93118.0,-1.0,2116.0,43.0
4.0,1.0,1949.0,1.0,100.0,1.0,82.4,5.3,0.9,127.9,439228.6,2583533.9,3169.4,485406.0,-1.0,2118.0,7501.0
4.0,1.0,1956.0,1.0,100.0,1.0,65.3,4.0,0.5,96.7,54988.7,454338.9,452.2,114631.0,-1.0,2121.0,51.0
4.0,1.0,1956.0,1.0,100.0,1.0,57.0,3.5,0.4,84.5,52660.0,434911.3,432.5,125013.0,-1.0,2122.0,28.0
4.0,1.0,1955.0,1.0,100.0,1.0,90.0,3.6,0.8,120.3,64827.6,301293.5,414.8,83420.0,-1.0,2124.0,56.0
4.0,1.0,1962.0,1.0,100.0,1.0,82.4,3.5,0.6,127.9,98129.1,610664.7,732.1,173125.0,-1.0,2134.0,1.0
4.0,1.0,1960.0,1.0,100.0,1.0,69.5,0.9,0.7,79.3,51875.8,68750.6,297.3,78000.0,-1.0,2136.0,21.0
4.0,1.0,1939.0,1.0,100.0,1.0,67.4,3.2,0.6,93.7,84471.1,482618.3,577.9,149800.0,-1.0,2139.0,26.0
4.0,1.0,1942.0,1.0,100.0,1.0,75.1,3.7,0.6,105.5,92733.6,578941.4,707.0,154410.0,-1.0,2141.0,1.0
4.0,1.0,1956.0,1.0,100.0,1.0,102.1,4.7,0.9,140.8,73827.6,405810.2,502.1,85908.0,-1.0,2144.0,2.0
4.0,1.0,1953.0,1.0,100.0,1.0,38.3,3.8,0.2,66.7,29959.8,603294.7,399.8,160791.0,-1.0,2151.0,101.0
4.0,1.0,1950.0,5.0,100.0,1.0,77.0,4.7,0.6,114.4,122875.7,947173.7,914.4,201428.0,-1.0,2153.0,1.0
4.0,1.0,1953.0,1.0,100.0,1.0,75.5,0.7,0.7,83.9,158725.4,153845.1,884.5,228690.0,-1.0,2154.0,1.0
4.0,1.0,1947.0,1.0,100.0,1.0,78.6,3.7,0.6,108.9,76297.2,460096.1,568.3,124001.0,-1.0,2156.0,1.0
4.0,1.0,1949.0,1.0,100.0,1.0,68.7,3.5,0.5,97.3,132020.5,874469.8,992.4,246706.0,-1.0,2157.0,15.0
4.0,1.0,1931.0,1.0,100.0,1.0,16.1,3.1,0.5,38.8,44947.2,269329.7,111.8,86954.0,-1.0,2158.0,28.0
4.0,1.0,1965.0,1.0,100.0,1.0,110.2,6.3,0.9,160.4,380795.0,2689715.3,2749.9,428836.0,-1.0,2162.0,122.0
4.0,1.0,1948.0,1.0,100.0,1.0,14.1,3.0,0.5,36.2,44947.2,811795.5,340.1,269360.0,-1.0,2213.0,1.0
4.0,1.0,1946.0,1.0,100.0,1.0,64.4,3.0,0.5,89.3,95749.2,539704.5,645.1,177333.0,-1.0,2214.0,1.0
4.0,1.0,1951.0,1.0,100.0,1.0,95.3,4.5,0.8,132.0,99976.0,596813.8,729.3,132760.0,-1.0,2214.0,19.0
4.0,1.0,1962.0,1.0,100.0,1.0,88.5,5.7,0.7,133.1,206888.6,1744724.4,1730.1,308684.0,-1.0,2215.0,1.0
4.0,1.0,1939.0,1.0,100.0,1.0,94.9,3.2,0.8,122.6,64646.9,247829.1,391.2,77000.0,-1.0,2219.0,1.0
4.0,1.0,1966.0,1.0,100.0,1.0,38.2,3.1,0.3,62.6,34581.9,395847.0,289.3,125722.0,-1.0,2223.0,1.0
4.0,1.0,1939.0,1.0,100.0,1.0,49.0,3.5,0.5,75.0,44947.2,319525.2,353.9,91000.0,-1.0,2226.0,1.0
4.0,1.0,1957.0,1.0,100.0,1.0,78.7,3.5,0.7,107.6,55817.6,294082.8,359.2,83721.0,-1.0,2234.0,1.0
4.0,1.0,1966.0,1.0,100.0,1.0,65.1,3.9,0.5,96.0,46536.9,346268.3,338.7,89565.0,-1.0,2235.0,1.0
4.0,1.0,1957.0,1.0,100.0,1.0,77.5,4.4,0.6,112.8,87281.6,658202.3,683.3,148739.0,-1.0,2235.0,25.0
4.0,1.0,1940.0,1.0,100.0,1.0,81.0,3.7,0.7,111.5,86661.6,468769.1,566.4,126660.0,-1.0,2236.0,43.0
4.0,1.0,1942.0,1.0,100.0,1.0,82.4,3.6,0.9,127.9,78294.6,305128.8,540.4,85200.0,-1.0,2237.0,33.0
4.0,1.0,1941.0,1.0,100.0,1.0,70.6,3.1,0.6,96.5,42019.6,219912.7,277.1,70127.0,-1.0,2248.0,125.0
